accession,c1,c2,filter_len,min_len,refine,n_pred,precision,recall,f1,accuracy,mcc,TP,FP,TN,FN,mabe,median_jaccard
NC_009900.1,0.15,0.1,600,10000,True,3,100.0,100.0,100.0,100.0,1.0,15317,0,20813,0,21841.5,0.25961016949152543
NC_009900.1,0.15,0.2,200,8000,False,14,54.96465353285248,100.0,70.93831048536495,65.26432327705508,0.46713593977631607,15317,12550,8263,0,28391.5,0.21244105409153952
NC_009900.1,0.15,0.2,200,8000,True,13,51.54288790927751,100.0,68.02415952391526,60.143924716302244,0.39851773369412996,15317,14400,6413,0,43341.5,0.15016666666666667
NC_009900.1,0.15,0.2,200,10000,False,12,54.96465353285248,100.0,70.93831048536495,65.26432327705508,0.46713593977631607,15317,12550,8263,0,28391.5,0.21244105409153952
NC_009900.1,0.15,0.2,200,10000,True,11,51.54288790927751,100.0,68.02415952391526,60.143924716302244,0.39851773369412996,15317,14400,6413,0,43341.5,0.15016666666666667
NC_009900.1,0.15,0.2,400,8000,False,7,54.96465353285248,100.0,70.93831048536495,65.26432327705508,0.46713593977631607,15317,12550,8263,0,28441.5,0.21214681440443214
NC_009900.1,0.15,0.2,400,8000,True,6,51.54288790927751,100.0,68.02415952391526,60.143924716302244,0.39851773369412996,15317,14400,6413,0,59341.5,0.11430597014925373
NC_009900.1,0.15,0.2,400,10000,False,7,54.96465353285248,100.0,70.93831048536495,65.26432327705508,0.46713593977631607,15317,12550,8263,0,28441.5,0.21214681440443214
NC_009900.1,0.15,0.2,400,10000,True,6,51.54288790927751,100.0,68.02415952391526,60.143924716302244,0.39851773369412996,15317,14400,6413,0,59341.5,0.11430597014925373
NC_009900.1,0.15,0.2,600,8000,False,5,43.06520088846403,100.0,60.20360034588476,43.95239413230003,0.10793196752715137,15317,20250,563,0,34941.5,0.1797769953051643
NC_009900.1,0.15,0.2,600,8000,True,5,42.39413230002768,100.0,59.544774233677366,42.39413230002768,0.0,15317,20813,0,0,37841.5,0.16831868131868133
NC_009900.1,0.15,0.2,600,10000,False,5,43.06520088846403,100.0,60.20360034588476,43.95239413230003,0.10793196752715137,15317,20250,563,0,34941.5,0.1797769953051643
NC_009900.1,0.15,0.2,600,10000,True,5,42.39413230002768,100.0,59.544774233677366,42.39413230002768,0.0,15317,20813,0,0,37841.5,0.16831868131868133
NC_009900.1,0.2,0.1,200,8000,False,12,61.595689065830214,100.0,76.23432211825603,73.56767229449211,0.5773442687220243,15317,9550,11263,0,29741.5,0.20477272727272727
NC_009900.1,0.2,0.1,200,8000,True,12,100.0,100.0,100.0,100.0,1.0,15317,0,20813,0,37841.5,0.16831868131868133
NC_009900.1,0.2,0.1,200,10000,False,12,61.595689065830214,100.0,76.23432211825603,73.56767229449211,0.5773442687220243,15317,9550,11263,0,29741.5,0.20477272727272727
NC_009900.1,0.2,0.1,200,10000,True,12,100.0,100.0,100.0,100.0,1.0,15317,0,20813,0,37841.5,0.16831868131868133
NC_009900.1,0.2,0.1,400,8000,False,3,63.118638480240655,100.0,77.38985448666128,75.22834209797952,0.5998031389163018,15317,8950,11863,0,29841.5,0.20422666666666667
NC_009900.1,0.2,0.1,400,8000,True,3,100.0,100.0,100.0,100.0,1.0,15317,0,20813,0,37841.5,0.16831868131868133
NC_009900.1,0.2,0.1,400,10000,False,3,63.118638480240655,100.0,77.38985448666128,75.22834209797952,0.5998031389163018,15317,8950,11863,0,29841.5,0.20422666666666667
NC_009900.1,0.2,0.1,400,10000,True,3,100.0,100.0,100.0,100.0,1.0,15317,0,20813,0,37841.5,0.16831868131868133
NC_009900.1,0.2,0.1,600,8000,False,4,100.0,100.0,100.0,100.0,1.0,15317,0,20813,0,33391.5,0.18656516443361754
NC_009900.1,0.2,0.1,600,8000,True,4,100.0,100.0,100.0,100.0,1.0,15317,0,20813,0,37841.5,0.16831868131868133
NC_009900.1,0.2,0.1,600,10000,False,3,100.0,100.0,100.0,100.0,1.0,15317,0,20813,0,33391.5,0.18656516443361754
NC_009900.1,0.2,0.1,600,10000,True,3,100.0,100.0,100.0,100.0,1.0,15317,0,20813,0,37841.5,0.16831868131868133
NC_009900.1,0.2,0.25,200,8000,False,17,54.57298606904906,100.0,70.61128526645768,64.7107666758926,0.45980093137667244,15317,12750,8063,0,34041.5,0.18365707434052758
NC_009900.1,0.2,0.25,200,8000,True,14,51.54288790927751,100.0,68.02415952391526,60.143924716302244,0.39851773369412996,15317,14400,6413,0,66841.5,0.1027986577181208
NC_009900.1,0.2,0.25,200,10000,False,16,54.57298606904906,100.0,70.61128526645768,64.7107666758926,0.45980093137667244,15317,12750,8063,0,34041.5,0.18365707434052758
NC_009900.1,0.2,0.25,200,10000,True,13,51.54288790927751,100.0,68.02415952391526,60.143924716302244,0.39851773369412996,15317,14400,6413,0,66841.5,0.1027986577181208
NC_009900.1,0.2,0.25,400,8000,False,10,54.1868610039976,100.0,70.28726138032306,64.15721007473014,0.4524533336803106,15317,12950,7863,0,37291.5,0.17037819799777532
NC_009900.1,0.2,0.25,400,8000,True,9,51.54288790927751,100.0,68.02415952391526,60.143924716302244,0.39851773369412996,15317,14400,6413,0,50341.5,0.13204310344827586
NC_009900.1,0.2,0.25,400,10000,False,10,54.1868610039976,100.0,70.28726138032306,64.15721007473014,0.4524533336803106,15317,12950,7863,0,37291.5,0.17037819799777532
NC_009900.1,0.2,0.25,400,10000,True,9,51.54288790927751,100.0,68.02415952391526,60.143924716302244,0.39851773369412996,15317,14400,6413,0,50341.5,0.13204310344827586
NC_009900.1,0.2,0.25,600,8000,False,8,42.39413230002768,100.0,59.544774233677366,42.39413230002768,0.0,15317,20813,0,0,50841.5,0.13091452991452993
NC_009900.1,0.2,0.25,600,8000,True,8,42.39413230002768,100.0,59.544774233677366,42.39413230002768,0.0,15317,20813,0,0,40841.5,0.15790721649484535
NC_009900.1,0.2,0.25,600,10000,False,8,42.39413230002768,100.0,59.544774233677366,42.39413230002768,0.0,15317,20813,0,0,50841.5,0.13091452991452993
NC_009900.1,0.2,0.25,600,10000,True,8,42.39413230002768,100.0,59.544774233677366,42.39413230002768,0.0,15317,20813,0,0,40841.5,0.15790721649484535
NC_009901.1,0.05,0.05,200,8000,False,19,38.959643121301774,49.60198931771699,43.641377167601995,69.56853013648359,0.23526066243383503,33711,52817,165335,34252,6488.0,0.5492938800156099
NC_009901.1,0.05,0.05,200,8000,True,12,35.45663537589972,38.125156335064666,36.74250749781978,68.81708403963441,0.1610586513968057,25911,47167,170985,42052,10288.0,0.36116450822478063
NC_009901.1,0.05,0.05,200,10000,False,17,38.959643121301774,49.60198931771699,43.641377167601995,69.56853013648359,0.23526066243383503,33711,52817,165335,34252,6488.0,0.5492938800156099
NC_009901.1,0.05,0.05,200,10000,True,8,27.62508482941576,26.354045583626384,26.974600712354764,66.10558691435261,0.04924080427624976,17911,46925,171227,50052,13544.5,0.3980222222222222
NC_009901.1,0.05,0.05,400,8000,False,5,28.24813835073931,27.182437502758855,27.705043415665635,66.30236093878335,0.057486439470632006,18474,46925,171227,49489,9892.0,0.24310958981501804
NC_009901.1,0.05,0.05,400,8000,True,4,28.24813835073931,27.182437502758855,27.705043415665635,66.30236093878335,0.057486439470632006,18474,46925,171227,49489,10717.0,0.2130797802100166
NC_009901.1,0.05,0.05,400,10000,False,4,27.62508482941576,26.354045583626384,26.974600712354764,66.10558691435261,0.04924080427624976,17911,46925,171227,50052,10594.5,0.4580818414322251
NC_009901.1,0.05,0.05,400,10000,True,3,27.62508482941576,26.354045583626384,26.974600712354764,66.10558691435261,0.04924080427624976,17911,46925,171227,50052,13544.5,0.3980222222222222
NC_009901.1,0.05,0.05,600,8000,False,2,27.62508482941576,26.354045583626384,26.974600712354764,66.10558691435261,0.04924080427624976,17911,46925,171227,50052,8994.5,0.4989136490250696
NC_009901.1,0.05,0.05,600,8000,True,2,27.62508482941576,26.354045583626384,26.974600712354764,66.10558691435261,0.04924080427624976,17911,46925,171227,50052,13544.5,0.3980222222222222
NC_009901.1,0.05,0.05,600,10000,False,2,27.62508482941576,26.354045583626384,26.974600712354764,66.10558691435261,0.04924080427624976,17911,46925,171227,50052,8994.5,0.4989136490250696
NC_009901.1,0.05,0.05,600,10000,True,2,27.62508482941576,26.354045583626384,26.974600712354764,66.10558691435261,0.04924080427624976,17911,46925,171227,50052,13544.5,0.3980222222222222
NC_009901.1,0.075,0.075,200,8000,False,27,37.72296798469489,69.9203978635434,49.006362989470645,65.43557660381315,0.2911234961954746,47520,78451,139701,20443,3382.0,0.6386454462595527
NC_009901.1,0.075,0.075,200,8000,True,18,30.730047453596942,44.11665170754676,36.226228161322275,63.103647134893315,0.11792283772603729,29983,67586,150566,37980,13964.0,0.29534354838709675
NC_009901.1,0.075,0.075,200,10000,False,27,37.72296798469489,69.9203978635434,49.006362989470645,65.43557660381315,0.2911234961954746,47520,78451,139701,20443,3382.0,0.6386454462595527
NC_009901.1,0.075,0.075,200,10000,True,16,30.80645658450379,44.11665170754676,36.27926674329965,63.18822850951541,0.11899013263696089,29983,67344,150808,37980,13964.0,0.29534354838709675
NC_009901.1,0.075,0.075,400,8000,False,13,34.59514203649284,61.318658681929875,44.23404537614435,63.27455743319994,0.2172379888777362,41674,78788,139364,26289,9023.0,0.40159192825112106
NC_009901.1,0.075,0.075,400,8000,True,9,21.038597974957128,26.354045583626384,23.39823771857058,59.01123674047148,-0.04152317836412706,17911,67223,150929,50052,22044.5,0.28888709677419355
NC_009901.1,0.075,0.075,400,10000,False,12,34.59514203649284,61.318658681929875,44.23404537614435,63.27455743319994,0.2172379888777362,41674,78788,139364,26289,9023.0,0.40159192825112106
NC_009901.1,0.075,0.075,400,10000,True,8,21.038597974957128,26.354045583626384,23.39823771857058,59.01123674047148,-0.04152317836412706,17911,67223,150929,50052,22044.5,0.28888709677419355
NC_009901.1,0.075,0.075,600,8000,False,5,19.646794274118356,26.354045583626384,22.5114373334674,56.90334306135645,-0.06599266713679691,17911,73254,144898,50052,13344.5,0.40159192825112106
NC_009901.1,0.075,0.075,600,8000,True,5,21.09857230363285,26.354045583626384,23.435281803015933,59.09581811509358,-0.04052383429664713,17911,66981,151171,50052,22044.5,0.28888709677419355
NC_009901.1,0.075,0.075,600,10000,False,5,19.646794274118356,26.354045583626384,22.5114373334674,56.90334306135645,-0.06599266713679691,17911,73254,144898,50052,13344.5,0.40159192825112106
NC_009901.1,0.075,0.075,600,10000,True,5,21.09857230363285,26.354045583626384,23.435281803015933,59.09581811509358,-0.04052383429664713,17911,66981,151171,50052,22044.5,0.28888709677419355
NC_009901.1,0.1,0.05,200,8000,False,26,37.60356410885409,69.9203978635434,48.90549260551422,65.29577267881795,0.28945469156597176,47520,78851,139301,20443,3382.0,0.6386454462595527
NC_009901.1,0.1,0.05,200,8000,True,17,30.730047453596942,44.11665170754676,36.226228161322275,63.103647134893315,0.11792283772603729,29983,67586,150566,37980,13964.0,0.29534354838709675
NC_009901.1,0.1,0.05,200,10000,False,26,37.60356410885409,69.9203978635434,48.90549260551422,65.29577267881795,0.28945469156597176,47520,78851,139301,20443,3382.0,0.6386454462595527
NC_009901.1,0.1,0.05,200,10000,True,15,30.80645658450379,44.11665170754676,36.27926674329965,63.18822850951541,0.11899013263696089,29983,67344,150808,37980,13964.0,0.29534354838709675
NC_009901.1,0.1,0.05,400,8000,False,13,34.62388461474552,61.318658681929875,44.25753351918226,63.309508414448736,0.21765781354215857,41674,78688,139464,26289,9023.0,0.4043115124153499
NC_009901.1,0.1,0.05,400,8000,True,9,21.038597974957128,26.354045583626384,23.39823771857058,59.01123674047148,-0.04152317836412706,17911,67223,150929,50052,22044.5,0.28888709677419355
NC_009901.1,0.1,0.05,400,10000,False,12,34.62388461474552,61.318658681929875,44.25753351918226,63.309508414448736,0.21765781354215857,41674,78688,139464,26289,9023.0,0.4043115124153499
NC_009901.1,0.1,0.05,400,10000,True,8,21.038597974957128,26.354045583626384,23.39823771857058,59.01123674047148,-0.04152317836412706,17911,67223,150929,50052,22044.5,0.28888709677419355
NC_009901.1,0.1,0.05,600,8000,False,4,19.646794274118356,26.354045583626384,22.5114373334674,56.90334306135645,-0.06599266713679691,17911,73254,144898,50052,13194.5,0.4043115124153499
NC_009901.1,0.1,0.05,600,8000,True,4,21.09857230363285,26.354045583626384,23.435281803015933,59.09581811509358,-0.04052383429664713,17911,66981,151171,50052,22044.5,0.28888709677419355
NC_009901.1,0.1,0.05,600,10000,False,4,19.646794274118356,26.354045583626384,22.5114373334674,56.90334306135645,-0.06599266713679691,17911,73254,144898,50052,13194.5,0.4043115124153499
NC_009901.1,0.1,0.05,600,10000,True,4,21.09857230363285,26.354045583626384,23.435281803015933,59.09581811509358,-0.04052383429664713,17911,66981,151171,50052,22044.5,0.28888709677419355
NC_009901.1,0.1,0.1,200,8000,False,30,41.493740800083366,93.73776908023484,57.52402967083076,67.11706831169285,0.44858024324932183,63707,89827,128325,4256,3646.0,0.6034512981963756
NC_009901.1,0.1,0.1,200,8000,True,21,37.45015440241508,63.70377999794006,47.170016887290956,66.10453838491516,0.26500341857898374,43295,72312,145840,24668,13667.0,0.28888709677419355
NC_009901.1,0.1,0.1,200,10000,False,30,41.493740800083366,93.73776908023484,57.52402967083076,67.11706831169285,0.44858024324932183,63707,89827,128325,4256,3646.0,0.6034512981963756
NC_009901.1,0.1,0.1,200,10000,True,19,37.52871321457981,63.70377999794006,47.232283120963515,66.18911975953725,0.26605556322170526,43295,72070,146082,24668,13667.0,0.28888709677419355
NC_009901.1,0.1,0.1,400,8000,False,15,35.07294617023064,67.59707487897828,46.18346318170395,62.57868339653636,0.24440489813439023,45941,85046,133106,22022,7792.0,0.3885249457700651
NC_009901.1,0.1,0.1,400,8000,True,11,30.844803818694324,44.11665170754676,36.305844317032864,63.23051919682645,0.11952442006129417,29983,67223,150929,37980,22702.5,0.23875604838709677
NC_009901.1,0.1,0.1,400,10000,False,15,35.07294617023064,67.59707487897828,46.18346318170395,62.57868339653636,0.24440489813439023,45941,85046,133106,22022,7792.0,0.3885249457700651
NC_009901.1,0.1,0.1,400,10000,True,11,30.844803818694324,44.11665170754676,36.305844317032864,63.23051919682645,0.11952442006129417,29983,67223,150929,37980,22702.5,0.23875604838709677
NC_009901.1,0.1,0.1,600,8000,False,6,19.646794274118356,26.354045583626384,22.5114373334674,56.90334306135645,-0.06599266713679691,17911,73254,144898,50052,14094.5,0.3885249457700651
NC_009901.1,0.1,0.1,600,8000,True,5,21.09857230363285,26.354045583626384,23.435281803015933,59.09581811509358,-0.04052383429664713,17911,66981,151171,50052,22044.5,0.28888709677419355
NC_009901.1,0.1,0.1,600,10000,False,6,19.646794274118356,26.354045583626384,22.5114373334674,56.90334306135645,-0.06599266713679691,17911,73254,144898,50052,14094.5,0.3885249457700651
NC_009901.1,0.1,0.1,600,10000,True,5,21.09857230363285,26.354045583626384,23.435281803015933,59.09581811509358,-0.04052383429664713,17911,66981,151171,50052,22044.5,0.28888709677419355
NC_009901.1,0.15,0.05,200,8000,False,30,41.55292670479082,93.44349131144888,57.5252381146483,67.22192125543924,0.44786889028912275,63507,89327,128825,4456,3696.0,0.5976691676876137
NC_009901.1,0.15,0.05,200,8000,True,21,37.45015440241508,63.70377999794006,47.170016887290956,66.10453838491516,0.26500341857898374,43295,72312,145840,24668,13667.0,0.28888709677419355
NC_009901.1,0.15,0.05,200,10000,False,30,41.55292670479082,93.44349131144888,57.5252381146483,67.22192125543924,0.44786889028912275,63507,89327,128825,4456,3696.0,0.5976691676876137
NC_009901.1,0.15,0.05,200,10000,True,19,37.52871321457981,63.70377999794006,47.232283120963515,66.18911975953725,0.26605556322170526,43295,72070,146082,24668,13667.0,0.28888709677419355
NC_009901.1,0.15,0.05,400,8000,False,15,34.92390214788005,67.15565822579933,45.951170400201356,62.473830452789954,0.2406777699049995,45641,85046,133106,22322,8042.0,0.38601293103448275
NC_009901.1,0.15,0.05,400,8000,True,11,30.844803818694324,44.11665170754676,36.305844317032864,63.23051919682645,0.11952442006129417,29983,67223,150929,37980,22702.5,0.23875604838709677
NC_009901.1,0.15,0.05,400,10000,False,15,34.92390214788005,67.15565822579933,45.951170400201356,62.473830452789954,0.2406777699049995,45641,85046,133106,22322,8042.0,0.38601293103448275
NC_009901.1,0.15,0.05,400,10000,True,11,30.844803818694324,44.11665170754676,36.305844317032864,63.23051919682645,0.11952442006129417,29983,67223,150929,37980,22702.5,0.23875604838709677
NC_009901.1,0.15,0.05,600,8000,False,6,19.646794274118356,26.354045583626384,22.5114373334674,56.90334306135645,-0.06599266713679691,17911,73254,144898,50052,14244.5,0.38601293103448275
NC_009901.1,0.15,0.05,600,8000,True,5,21.09857230363285,26.354045583626384,23.435281803015933,59.09581811509358,-0.04052383429664713,17911,66981,151171,50052,22044.5,0.28888709677419355
NC_009901.1,0.15,0.05,600,10000,False,6,19.646794274118356,26.354045583626384,22.5114373334674,56.90334306135645,-0.06599266713679691,17911,73254,144898,50052,14244.5,0.38601293103448275
NC_009901.1,0.15,0.05,600,10000,True,5,21.09857230363285,26.354045583626384,23.435281803015933,59.09581811509358,-0.04052383429664713,17911,66981,151171,50052,22044.5,0.28888709677419355
NC_009901.1,0.15,0.1,200,8000,False,37,40.65880554511104,97.0557509232965,57.30942327407947,65.65297170718067,0.454576761112763,65962,96271,121881,2001,5318.0,0.49279763268423066
NC_009901.1,0.15,0.1,200,8000,True,29,31.891306589666907,63.70377999794006,42.50420918805622,59.061566153469755,0.1816939423743072,43295,92463,125689,24668,18344.0,0.26624
NC_009901.1,0.15,0.1,200,10000,False,37,40.65880554511104,97.0557509232965,57.30942327407947,65.65297170718067,0.454576761112763,65962,96271,121881,2001,5318.0,0.49279763268423066
NC_009901.1,0.15,0.1,200,10000,True,28,31.891306589666907,63.70377999794006,42.50420918805622,59.061566153469755,0.1816939423743072,43295,92463,125689,24668,18344.0,0.26624
NC_009901.1,0.15,0.1,400,8000,False,20,39.08816243538526,80.33194532319055,52.58792989688737,65.59250650962026,0.35189958373688435,54596,85078,133074,13367,6551.0,0.3530708035622504
NC_009901.1,0.15,0.1,400,8000,True,17,37.59323417298358,63.70377999794006,47.283350625238896,66.25832270240987,0.2669175524045258,43295,71872,146280,24668,15918.0,0.28888709677419355
NC_009901.1,0.15,0.1,400,10000,False,20,39.08816243538526,80.33194532319055,52.58792989688737,65.59250650962026,0.35189958373688435,54596,85078,133074,13367,6551.0,0.3530708035622504
NC_009901.1,0.15,0.1,400,10000,True,17,37.59323417298358,63.70377999794006,47.283350625238896,66.25832270240987,0.2669175524045258,43295,71872,146280,24668,15918.0,0.28888709677419355
NC_009901.1,0.15,0.1,600,8000,False,8,19.646794274118356,26.354045583626384,22.5114373334674,56.90334306135645,-0.06599266713679691,17911,73254,144898,50052,15294.5,0.369298969072165
NC_009901.1,0.15,0.1,600,8000,True,7,21.09857230363285,26.354045583626384,23.435281803015933,59.09581811509358,-0.04052383429664713,17911,66981,151171,50052,22044.5,0.28888709677419355
NC_009901.1,0.15,0.1,600,10000,False,7,19.646794274118356,26.354045583626384,22.5114373334674,56.90334306135645,-0.06599266713679691,17911,73254,144898,50052,15294.5,0.369298969072165
NC_009901.1,0.15,0.1,600,10000,True,6,21.09857230363285,26.354045583626384,23.435281803015933,59.09581811509358,-0.04052383429664713,17911,66981,151171,50052,22044.5,0.28888709677419355
NC_009901.1,0.15,0.2,200,8000,False,52,37.17237682681368,100.0,54.19805020036284,59.85215734931758,0.41951257953042753,67963,114869,103283,0,9283.0,0.3772165135432462
NC_009901.1,0.15,0.2,200,8000,True,41,29.997852099745714,63.70377999794006,40.7885439728673,56.06661657026021,0.14803002859600217,43295,101032,117120,24668,18344.0,0.26624
NC_009901.1,0.15,0.2,200,10000,False,50,37.17237682681368,100.0,54.19805020036284,59.85215734931758,0.41951257953042753,67963,114869,103283,0,9283.0,0.3772165135432462
NC_009901.1,0.15,0.2,200,10000,True,39,29.997852099745714,63.70377999794006,40.7885439728673,56.06661657026021,0.14803002859600217,43295,101032,117120,24668,18344.0,0.26624
NC_009901.1,0.15,0.2,400,8000,False,25,35.68656664703232,90.92741638832894,51.25638143898079,58.920364189224614,0.34718293785591425,61797,111369,106783,6166,7489.0,0.3730356029062359
NC_009901.1,0.15,0.2,400,8000,True,23,30.147412106314974,63.70377999794006,40.926578880202676,56.316865596001605,0.150818895557501,43295,100316,117836,24668,15918.0,0.28888709677419355
NC_009901.1,0.15,0.2,400,10000,False,25,35.68656664703232,90.92741638832894,51.25638143898079,58.920364189224614,0.34718293785591425,61797,111369,106783,6166,7489.0,0.3730356029062359
NC_009901.1,0.15,0.2,400,10000,True,23,30.147412106314974,63.70377999794006,40.926578880202676,56.316865596001605,0.150818895557501,43295,100316,117836,24668,15918.0,0.28888709677419355
NC_009901.1,0.15,0.2,600,8000,False,18,21.72161253700777,43.07343701720053,28.87950594874021,49.606277196232284,-0.045059279732073174,29274,105495,112657,38689,16844.5,0.34412571729688257
NC_009901.1,0.15,0.2,600,8000,True,15,26.630961451683298,52.96999838147227,35.44283857756075,54.16388515107562,0.06398276874425675,36000,99181,118971,31963,17907.5,0.188625
NC_009901.1,0.15,0.2,600,10000,False,18,21.72161253700777,43.07343701720053,28.87950594874021,49.606277196232284,-0.045059279732073174,29274,105495,112657,38689,16844.5,0.34412571729688257
NC_009901.1,0.15,0.2,600,10000,True,14,26.630961451683298,52.96999838147227,35.44283857756075,54.16388515107562,0.06398276874425675,36000,99181,118971,31963,17907.5,0.188625
NC_009901.1,0.2,0.1,200,8000,False,44,38.66375222630861,98.3800008828333,55.51132236036447,62.542683885850096,0.4330618955183361,66862,106070,112082,1101,8583.0,0.3932599473942082
NC_009901.1,0.2,0.1,200,8000,True,36,33.133336904698126,63.70377999794006,43.59317733295743,60.84022158922112,0.2020717736389447,43295,87374,130778,24668,18344.0,0.26624
NC_009901.1,0.2,0.1,200,10000,False,43,38.66375222630861,98.3800008828333,55.51132236036447,62.542683885850096,0.4330618955183361,66862,106070,112082,1101,8583.0,0.3932599473942082
NC_009901.1,0.2,0.1,200,10000,True,34,33.133336904698126,63.70377999794006,43.59317733295743,60.84022158922112,0.2020717736389447,43295,87374,130778,24668,18344.0,0.26624
NC_009901.1,0.2,0.1,400,8000,False,25,39.2633393032136,85.48180627694481,53.81052943573784,65.14128934169827,0.3771633795135789,58096,89869,128283,9867,7301.0,0.36046106336636374
NC_009901.1,0.2,0.1,400,8000,True,22,32.99722577891592,63.70377999794006,43.47520472357923,60.65183580029009,0.19989659074899718,43295,87913,130239,24668,15918.0,0.28888709677419355
NC_009901.1,0.2,0.1,400,10000,False,23,39.2633393032136,85.48180627694481,53.81052943573784,65.14128934169827,0.3771633795135789,58096,89869,128283,9867,7301.0,0.36046106336636374
NC_009901.1,0.2,0.1,400,10000,True,21,32.99722577891592,63.70377999794006,43.47520472357923,60.65183580029009,0.19989659074899718,43295,87913,130239,24668,15918.0,0.28888709677419355
NC_009901.1,0.2,0.1,600,8000,False,16,17.923725845350198,26.354045583626384,21.336335263145358,53.84023906471174,-0.1003613009403784,17911,82018,136134,50052,15944.5,0.3596586345381526
NC_009901.1,0.2,0.1,600,8000,True,13,22.570603882506084,35.2073922575519,27.507084269759797,55.91947293920276,-0.02132953187530825,23928,82086,136066,44035,17907.5,0.24944614153809475
NC_009901.1,0.2,0.1,600,10000,False,16,17.923725845350198,26.354045583626384,21.336335263145358,53.84023906471174,-0.1003613009403784,17911,82018,136134,50052,15944.5,0.3596586345381526
NC_009901.1,0.2,0.1,600,10000,True,11,22.570603882506084,35.2073922575519,27.507084269759797,55.91947293920276,-0.02132953187530825,23928,82086,136066,44035,17907.5,0.24944614153809475
NC_009901.1,0.2,0.25,200,8000,False,62,32.64250446677297,100.0,49.218769802329746,50.98439438687241,0.34143774222532014,67963,140241,77911,0,13504.0,0.3451906661348225
NC_009901.1,0.2,0.25,200,8000,True,45,38.71079821833385,100.0,55.81511852797819,62.39169564685528,0.4429083551689326,67963,107603,110549,0,18879.5,0.31786825396825397
NC_009901.1,0.2,0.25,200,10000,False,61,32.64250446677297,100.0,49.218769802329746,50.98439438687241,0.34143774222532014,67963,140241,77911,0,13504.0,0.3451906661348225
NC_009901.1,0.2,0.25,200,10000,True,44,38.71079821833385,100.0,55.81511852797819,62.39169564685528,0.4429083551689326,67963,107603,110549,0,18879.5,0.31786825396825397
NC_009901.1,0.2,0.25,400,8000,False,41,34.06161394759597,99.69247973161868,50.775070350233634,54.084546423640845,0.36582481094272534,67754,131162,86990,209,15260.0,0.3047016229215941
NC_009901.1,0.2,0.25,400,8000,True,34,42.36408063530849,100.0,59.5151255095473,67.68327420792339,0.4940466161044235,67963,92463,125689,0,16628.5,0.27995333333333333
NC_009901.1,0.2,0.25,400,10000,False,40,34.06161394759597,99.69247973161868,50.775070350233634,54.084546423640845,0.36582481094272534,67754,131162,86990,209,15260.0,0.3047016229215941
NC_009901.1,0.2,0.25,400,10000,True,33,42.36408063530849,100.0,59.5151255095473,67.68327420792339,0.4940466161044235,67963,92463,125689,0,16628.5,0.27995333333333333
NC_009901.1,0.2,0.25,600,8000,False,37,34.48725560342422,100.0,51.28702411047805,54.876885168551105,0.37519911328407846,67963,129104,89048,0,18318.0,0.31278279864371417
NC_009901.1,0.2,0.25,600,8000,True,30,39.450755486930625,100.0,56.58019614046188,63.54263145937822,0.4537319077674157,67963,104310,113842,0,20972.0,0.22536425702811244
NC_009901.1,0.2,0.25,600,10000,False,36,34.48725560342422,100.0,51.28702411047805,54.876885168551105,0.37519911328407846,67963,129104,89048,0,18318.0,0.31278279864371417
NC_009901.1,0.2,0.25,600,10000,True,29,39.450755486930625,100.0,56.58019614046188,63.54263145937822,0.4537319077674157,67963,104310,113842,0,20972.0,0.22536425702811244
NC_010084.1,0.05,0.05,200,8000,False,12,54.064435115537556,100.0,70.18418634384115,95.53354361058409,0.7177442914081759,43916,37313,754176,0,8537.0,0.2838152011619344
NC_010084.1,0.05,0.05,200,8000,True,10,49.168140800286615,100.0,65.92311271897563,94.56527073694795,0.6807915990904289,43916,45402,746087,0,9387.0,0.30525862068965515
NC_010084.1,0.05,0.05,200,10000,False,12,54.064435115537556,100.0,70.18418634384115,95.53354361058409,0.7177442914081759,43916,37313,754176,0,8537.0,0.2838152011619344
NC_010084.1,0.05,0.05,200,10000,True,10,49.168140800286615,100.0,65.92311271897563,94.56527073694795,0.6807915990904289,43916,45402,746087,0,9387.0,0.30525862068965515
NC_010084.1,0.05,0.05,400,8000,False,5,61.29545664846858,75.41898169232171,67.62769139671877,96.20435597105596,0.6603280846335758,33121,20914,770575,10795,18934.5,0.11560088202866593
NC_010084.1,0.05,0.05,400,8000,True,5,51.909724943186276,75.41898169232171,61.494044800920896,95.0348633297622,0.6011362054276757,33121,30684,760805,10795,19262.5,0.12051724137931034
NC_010084.1,0.05,0.05,400,10000,False,5,61.29545664846858,75.41898169232171,67.62769139671877,96.20435597105596,0.6603280846335758,33121,20914,770575,10795,18934.5,0.11560088202866593
NC_010084.1,0.05,0.05,400,10000,True,5,51.909724943186276,75.41898169232171,61.494044800920896,95.0348633297622,0.6011362054276757,33121,30684,760805,10795,19262.5,0.12051724137931034
NC_010084.1,0.05,0.05,600,8000,False,3,49.94854612899366,47.52482011112123,48.70654951517485,94.73800132869687,0.45950893926074476,20871,20914,770575,23045,40107.5,0.11505512679162072
NC_010084.1,0.05,0.05,600,8000,True,3,40.48297934244981,47.52482011112123,43.72217741513129,93.56850868740312,0.4048061126976105,20871,30684,760805,23045,38257.5,0.11994827586206896
NC_010084.1,0.05,0.05,600,10000,False,3,49.94854612899366,47.52482011112123,48.70654951517485,94.73800132869687,0.45950893926074476,20871,20914,770575,23045,40107.5,0.11505512679162072
